Time	Open	High	Low	Close	Volume	Spread
2016-08-04 08:00:00	101.407	101.537	101.182	101.195	109955	4
2016-08-04 12:00:00	101.195	101.28	100.999	101.076	141439	4
2016-08-04 16:00:00	101.077	101.227	101.057	101.179	51518	4
2016-08-04 20:00:00	101.178	101.24	101.139	101.199	16659	4
2016-08-05 00:00:00	101.199	101.364	101.055	101.173	93391	6
2016-08-05 04:00:00	101.173	101.184	101.024	101.084	74962	5
2016-08-05 08:00:00	101.084	101.147	100.872	101.048	78045	3
2016-08-05 12:00:00	101.049	102.061	101.018	101.743	206981	3
2016-08-05 16:00:00	101.744	101.82	101.718	101.758	59222	2
2016-08-05 20:00:00	101.759	101.828	101.734	101.785	6380	3
2016-08-07 20:00:00	101.984	102.26	101.861	102.053	23001	39
2016-08-08 00:00:00	102.053	102.147	101.91	102.012	86067	7
2016-08-08 04:00:00	102.013	102.305	101.956	102.292	91197	5
2016-08-08 08:00:00	102.291	102.457	102.216	102.411	75666	3
2016-08-08 12:00:00	102.411	102.655	102.389	102.531	123782	3
2016-08-08 16:00:00	102.531	102.588	102.36	102.437	38811	3
2016-08-08 20:00:00	102.438	102.492	102.271	102.284	26834	3
2016-08-09 00:00:00	102.286	102.529	102.279	102.34	79707	6
2016-08-09 04:00:00	102.34	102.506	102.322	102.426	69003	3
2016-08-09 08:00:00	102.426	102.437	102.154	102.271	58745	3
2016-08-09 12:00:00	102.271	102.273	101.808	101.962	91526	2
2016-08-09 16:00:00	101.962	102.024	101.79	101.917	49723	2
2016-08-09 20:00:00	101.917	101.956	101.798	101.927	25742	4
2016-08-10 00:00:00	101.927	101.934	101.157	101.351	94780	5
2016-08-10 04:00:00	101.351	101.559	101.121	101.498	87563	5
2016-08-10 08:00:00	101.498	101.537	101.058	101.167	68638	3
2016-08-10 12:00:00	101.167	101.398	100.967	101.283	100725	3
2016-08-10 16:00:00	101.283	101.38	101.219	101.277	46772	3
2016-08-10 20:00:00	101.277	101.302	101.025	101.138	24982	4
2016-08-11 00:00:00	101.138	101.486	101.024	101.456	52186	5
2016-08-11 04:00:00	101.455	101.477	101.185	101.251	66806	3
2016-08-11 08:00:00	101.25	101.502	101.191	101.397	69931	3
2016-08-11 12:00:00	101.395	101.471	101.167	101.469	102589	3
2016-08-11 16:00:00	101.469	102.054	101.417	101.862	73163	2
2016-08-11 20:00:00	101.861	101.985	101.801	101.826	28998	4
2016-08-12 00:00:00	101.83	102.204	101.766	102.014	81068	4
2016-08-12 04:00:00	102.014	102.159	101.967	102.057	65261	3
2016-08-12 08:00:00	102.057	102.272	101.969	102.02	48469	3
2016-08-12 12:00:00	102.018	102.018	100.833	101.019	149830	2
2016-08-12 16:00:00	101.019	101.317	101.007	101.237	68243	3
2016-08-12 20:00:00	101.237	101.318	101.193	101.284	6443	3
2016-08-14 20:00:00	101.118	101.416	101.117	101.258	18269	87
2016-08-15 00:00:00	101.258	101.453	101.229	101.26	74033	7
2016-08-15 04:00:00	101.26	101.337	101.018	101.071	71667	3
2016-08-15 08:00:00	101.071	101.131	100.87	100.933	75892	4
2016-08-15 12:00:00	100.933	101.238	100.922	101.019	92802	2
2016-08-15 16:00:00	101.019	101.28	101.019	101.234	45800	3
2016-08-15 20:00:00	101.234	101.291	101.182	101.264	23053	4
2016-08-16 00:00:00	101.265	101.267	100.349	100.474	95262	5
2016-08-16 04:00:00	100.473	100.596	100.144	100.318	95934	4
2016-08-16 08:00:00	100.319	100.384	99.816	99.847	86679	3
2016-08-16 12:00:00	99.846	100.533	99.541	100.288	142514	3
2016-08-16 16:00:00	100.288	100.434	100.152	100.268	56934	3
2016-08-16 20:00:00	100.269	100.357	100.163	100.169	28297	3
2016-08-17 00:00:00	100.169	100.682	100.169	100.606	90829	5
2016-08-17 04:00:00	100.607	101.164	100.483	100.718	91307	4
2016-08-17 08:00:00	100.717	100.861	100.644	100.666	75508	3
2016-08-17 12:00:00	100.665	100.733	100.163	100.249	115972	2
2016-08-17 16:00:00	100.25	100.659	100.037	100.23	86103	4
2016-08-17 20:00:00	100.23	100.305	99.681	99.895	38314	4
2016-08-18 00:00:00	99.895	100.149	99.644	99.932	100955	7
2016-08-18 04:00:00	99.931	100.34	99.737	100.023	110992	4
2016-08-18 08:00:00	100.023	100.497	99.996	100.27	104516	4
2016-08-18 12:00:00	100.27	100.488	100.053	100.078	107328	2
2016-08-18 16:00:00	100.079	100.091	99.849	99.92	61155	3
2016-08-18 20:00:00	99.92	100.172	99.861	100.133	37831	5
2016-08-19 00:00:00	100.138	100.433	100.099	100.319	106816	6
2016-08-19 04:00:00	100.319	100.459	100.037	100.147	101295	5
2016-08-19 08:00:00	100.146	100.242	100.056	100.208	83914	4
2016-08-19 12:00:00	100.209	100.383	100.027	100.25	110067	3
2016-08-19 16:00:00	100.25	100.304	100.12	100.132	43324	4
2016-08-19 20:00:00	100.134	100.234	100.121	100.187	6378	4
2016-08-21 20:00:00	100.733	100.764	100.279	100.56	36510	73
2016-08-22 00:00:00	100.56	100.864	100.504	100.842	136197	6
2016-08-22 04:00:00	100.842	100.931	100.641	100.773	127380	5
2016-08-22 08:00:00	100.773	100.805	100.48	100.543	110573	2
2016-08-22 12:00:00	100.543	100.627	100.213	100.258	144403	3
2016-08-22 16:00:00	100.257	100.365	100.238	100.28	58605	3
2016-08-22 20:00:00	100.28	100.39	100.23	100.271	33397	3
2016-08-23 00:00:00	100.271	100.369	100.037	100.327	121458	5
2016-08-23 04:00:00	100.327	100.383	99.941	100.1	147257	4
2016-08-23 08:00:00	100.1	100.246	100.03	100.047	94614	4
2016-08-23 12:00:00	100.047	100.229	99.983	100.205	140931	2
2016-08-23 16:00:00	100.205	100.285	100.097	100.224	62809	3
2016-08-23 20:00:00	100.224	100.351	100.188	100.297	29394	4
2016-08-24 00:00:00	100.296	100.521	100.235	100.301	118133	5
2016-08-24 04:00:00	100.301	100.452	100.243	100.281	113479	5
2016-08-24 08:00:00	100.28	100.336	100.095	100.247	93420	3
2016-08-24 12:00:00	100.248	100.609	100.169	100.508	151450	2
2016-08-24 16:00:00	100.506	100.506	100.405	100.455	61090	4
2016-08-24 20:00:00	100.455	100.567	100.402	100.567	27267	4
2016-08-25 00:00:00	100.568	100.615	100.388	100.477	99818	5
2016-08-25 04:00:00	100.477	100.538	100.356	100.415	93589	4
2016-08-25 08:00:00	100.414	100.497	100.302	100.492	97338	4
2016-08-25 12:00:00	100.492	100.615	100.449	100.587	101450	3
2016-08-25 16:00:00	100.586	100.592	100.507	100.572	47413	2
2016-08-25 20:00:00	100.572	100.612	100.507	100.564	24100	4
2016-08-26 00:00:00	100.564	100.565	100.384	100.48	70913	4
2016-08-26 04:00:00	100.48	100.541	100.39	100.421	74719	4
2016-08-26 08:00:00	100.421	100.503	100.398	100.406	69137	3
2016-08-26 12:00:00	100.406	101.324	100.062	101.198	168858	3
2016-08-26 16:00:00	101.198	101.944	101.195	101.816	130763	3
2016-08-26 20:00:00	101.818	101.886	101.709	101.805	11810	6
2016-08-28 20:00:00	102.046	102.106	101.835	101.916	26834	78
2016-08-29 00:00:00	101.916	102.215	101.841	102.155	108046	6
2016-08-29 04:00:00	102.155	102.393	102.152	102.301	110510	3
2016-08-29 08:00:00	102.301	102.301	102.091	102.272	69693	4
2016-08-29 12:00:00	102.272	102.314	102.1	102.135	103470	3
2016-08-29 16:00:00	102.135	102.196	101.899	101.904	55067	3
2016-08-29 20:00:00	101.904	102.018	101.78	101.835	32382	3
2016-08-30 00:00:00	101.834	102.241	101.753	102.089	77821	6
2016-08-30 04:00:00	102.089	102.445	102.035	102.372	79064	4
2016-08-30 08:00:00	102.372	102.434	102.165	102.33	96134	2
2016-08-30 12:00:00	102.33	102.956	102.284	102.927	143095	3
2016-08-30 16:00:00	102.927	103.135	102.896	103.021	62048	2
2016-08-30 20:00:00	103.021	103.071	102.865	102.886	28505	2
2016-08-31 00:00:00	102.886	103.225	102.86	103.024	104195	4
2016-08-31 04:00:00	103.024	103.336	102.944	103.27	109788	5
2016-08-31 08:00:00	103.27	103.341	103.083	103.275	83118	2
2016-08-31 12:00:00	103.275	103.53	103.247	103.388	149020	2
2016-08-31 16:00:00	103.388	103.473	103.25	103.453	67512	2
2016-08-31 20:00:00	103.454	103.489	103.272	103.315	33571	2
2016-09-01 00:00:00	103.316	103.322	103.06	103.257	74430	5
2016-09-01 04:00:00	103.257	103.621	103.245	103.57	78929	4
2016-09-01 08:00:00	103.57	103.717	103.479	103.629	106041	2
2016-09-01 12:00:00	103.63	103.998	103.12	103.228	168591	2
2016-09-01 16:00:00	103.228	103.411	103.176	103.217	81359	3
2016-09-01 20:00:00	103.217	103.305	103.184	103.253	30520	3
2016-09-02 00:00:00	103.253	103.431	103.132	103.336	70505	5
2016-09-02 04:00:00	103.336	103.709	103.242	103.578	101038	2
2016-09-02 08:00:00	103.578	103.709	103.435	103.508	87975	4
2016-09-02 12:00:00	103.506	104.32	102.799	104.167	224002	2
2016-09-02 16:00:00	104.168	104.207	103.836	104.017	48604	4
2016-09-02 20:00:00	104.018	104.038	103.897	103.897	14757	2
2016-09-04 20:00:00	104.072	104.131	103.917	103.93	21831	45
2016-09-05 00:00:00	103.93	104.043	103.524	103.662	110812	6
2016-09-05 04:00:00	103.663	103.755	103.281	103.363	109915	6
2016-09-05 08:00:00	103.363	103.437	103.147	103.204	79357	3
2016-09-05 12:00:00	103.204	103.484	103.196	103.4	64933	2
2016-09-05 16:00:00	103.4	103.442	103.283	103.436	30694	4
2016-09-05 20:00:00	103.436	103.55	103.374	103.506	29734	11
2016-09-06 00:00:00	103.505	103.806	103.358	103.512	117064	5
2016-09-06 04:00:00	103.512	103.73	103.261	103.351	109469	5
2016-09-06 08:00:00	103.351	103.423	103.19	103.401	96532	3
2016-09-06 12:00:00	103.403	103.439	102.045	102.281	163440	2
2016-09-06 16:00:00	102.28	102.33	101.931	102.025	98918	3
2016-09-06 20:00:00	102.025	102.129	101.245	101.587	52865	3
2016-09-07 00:00:00	101.589	101.679	101.203	101.442	129377	6
2016-09-07 04:00:00	101.441	101.594	101.305	101.55	106299	5
2016-09-07 08:00:00	101.548	101.695	101.511	101.63	94460	3
2016-09-07 12:00:00	101.631	101.763	101.361	101.724	157425	3
2016-09-07 16:00:00	101.724	101.856	101.723	101.761	76583	3
2016-09-07 20:00:00	101.761	101.843	101.651	101.838	29661	3
2016-09-08 00:00:00	101.838	101.919	101.57	101.67	98249	5
2016-09-08 04:00:00	101.671	101.752	101.411	101.591	124009	5
2016-09-08 08:00:00	101.591	101.651	101.519	101.631	88290	2
2016-09-08 12:00:00	101.631	102.31	101.491	102.283	208399	3
2016-09-08 16:00:00	102.284	102.598	102.233	102.515	97387	3
2016-09-08 20:00:00	102.515	102.543	102.252	102.303	38814	2
2016-09-09 00:00:00	102.304	102.415	101.965	102.206	123795	5
2016-09-09 04:00:00	102.206	102.251	102.001	102.207	112360	5
2016-09-09 08:00:00	102.207	102.792	102.104	102.742	122745	3
2016-09-09 12:00:00	102.742	103.055	102.542	102.864	200967	4
2016-09-09 16:00:00	102.865	102.88	102.635	102.686	80031	3
2016-09-09 20:00:00	102.685	102.712	102.652	102.669	12945	4
2016-09-11 20:00:00	102.532	102.626	102.3	102.471	29772	83
2016-09-12 00:00:00	102.471	102.666	102.419	102.517	97302	7
2016-09-12 04:00:00	102.517	102.596	102.178	102.316	105378	4
2016-09-12 08:00:00	102.316	102.338	101.719	101.793	137573	3
2016-09-12 12:00:00	101.793	102.076	101.768	101.973	186584	3
2016-09-12 16:00:00	101.973	102.015	101.566	101.833	137640	3
2016-09-12 20:00:00	101.834	101.986	101.727	101.736	34619	3
2016-09-13 00:00:00	101.736	101.788	101.418	101.719	97600	6
2016-09-13 04:00:00	101.719	102.041	101.718	101.822	112734	3
2016-09-13 08:00:00	101.821	102.325	101.716	102.259	148439	3
2016-09-13 12:00:00	102.261	102.424	102.059	102.15	153959	2
2016-09-13 16:00:00	102.15	102.748	102.115	102.659	109981	2
2016-09-13 20:00:00	102.659	102.667	102.426	102.495	40988	3
2016-09-14 00:00:00	102.499	103.194	102.494	102.905	119003	6
2016-09-14 04:00:00	102.906	103.357	102.85	103.124	108851	4
2016-09-14 08:00:00	103.124	103.249	102.471	102.758	155399	4
2016-09-14 12:00:00	102.758	102.973	102.309	102.346	142980	4
2016-09-14 16:00:00	102.346	102.548	102.25	102.437	81100	3
2016-09-14 20:00:00	102.436	102.601	102.326	102.553	33226	3
2016-09-15 00:00:00	102.554	102.612	101.941	102.233	103551	6
2016-09-15 04:00:00	102.234	102.549	102.168	102.451	107609	4
2016-09-15 08:00:00	102.451	102.473	102.204	102.293	108398	3
2016-09-15 12:00:00	102.293	102.755	101.931	102.259	166560	3
2016-09-15 16:00:00	102.259	102.347	102	102.15	81194	2
2016-09-15 20:00:00	102.15	102.162	101.741	101.985	32119	4
2016-09-16 00:00:00	101.988	102.132	101.776	101.987	96198	6
2016-09-16 04:00:00	101.986	102.094	101.879	101.911	82351	5
2016-09-16 08:00:00	101.911	102.05	101.773	101.871	116936	4
2016-09-16 12:00:00	101.871	102.412	101.806	102.375	149152	3
2016-09-16 16:00:00	102.375	102.461	102.276	102.313	86442	4
2016-09-16 20:00:00	102.314	102.385	102.248	102.257	6010	5
2016-09-18 20:00:00	102.119	102.415	102.118	102.319	21638	52
2016-09-19 00:00:00	102.319	102.374	102	102.045	70759	4
2016-09-19 04:00:00	102.045	102.155	101.996	102.056	93503	4
2016-09-19 08:00:00	102.057	102.078	101.699	101.833	96342	4
2016-09-19 12:00:00	101.833	101.859	101.581	101.822	124649	4
2016-09-19 16:00:00	101.822	101.848	101.651	101.837	77543	3
2016-09-19 20:00:00	101.837	101.926	101.793	101.9	34090	3
2016-09-20 00:00:00	101.904	102.062	101.789	101.925	98023	5
2016-09-20 04:00:00	101.925	101.941	101.54	101.688	104440	5
2016-09-20 08:00:00	101.689	101.972	101.626	101.899	99663	3
2016-09-20 12:00:00	101.899	101.914	101.614	101.663	109873	3
2016-09-20 16:00:00	101.663	101.87	101.659	101.743	62651	2
2016-09-20 20:00:00	101.743	101.785	101.5	101.612	28484	3
2016-09-21 00:00:00	101.612	102.003	101.195	101.921	86532	9
2016-09-21 04:00:00	101.921	102.784	101.012	101.813	166312	21
2016-09-21 08:00:00	101.814	101.899	100.92	100.929	140079	4
2016-09-21 12:00:00	100.928	100.947	100.553	100.633	168907	3
2016-09-21 16:00:00	100.632	100.998	100.348	100.483	172962	3
2016-09-21 20:00:00	100.485	100.545	100.246	100.393	47623	4
2016-09-22 00:00:00	100.392	100.473	100.098	100.391	89504	6
2016-09-22 04:00:00	100.391	100.719	100.195	100.652	108674	5
2016-09-22 08:00:00	100.652	100.867	100.56	100.754	139181	4
2016-09-22 12:00:00	100.754	100.91	100.532	100.808	147651	4
2016-09-22 16:00:00	100.808	100.93	100.71	100.797	86218	2
2016-09-22 20:00:00	100.795	100.872	100.742	100.835	42662	4
2016-09-23 00:00:00	100.834	101.244	100.694	101.166	143450	6
2016-09-23 04:00:00	101.167	101.2	100.767	100.992	143669	4
2016-09-23 08:00:00	100.992	101.002	100.674	100.832	146090	4
2016-09-23 12:00:00	100.832	101.119	100.706	101.042	160073	3
2016-09-23 16:00:00	101.043	101.163	100.957	101.052	93433	3
2016-09-23 20:00:00	101.053	101.072	100.978	100.978	7294	3
2016-09-25 20:00:00	100.943	101.063	100.851	100.917	17422	174
2016-09-26 00:00:00	100.917	101.017	100.706	100.883	99539	6
2016-09-26 04:00:00	100.883	101.079	100.516	100.614	129419	4
2016-09-26 08:00:00	100.614	100.669	100.349	100.42	140750	4
2016-09-26 12:00:00	100.421	100.554	100.288	100.345	136945	3
2016-09-26 16:00:00	100.344	100.4	100.248	100.268	76998	3
2016-09-26 20:00:00	100.268	100.397	100.248	100.377	34210	3
2016-09-27 00:00:00	100.377	100.888	100.085	100.779	155328	5
2016-09-27 04:00:00	100.779	100.987	100.483	100.533	110270	5
2016-09-27 08:00:00	100.533	100.642	100.264	100.293	130312	3
2016-09-27 12:00:00	100.293	100.508	100.19	100.349	159155	4
2016-09-27 16:00:00	100.349	100.428	100.234	100.348	76574	3
2016-09-27 20:00:00	100.348	100.503	100.259	100.489	41162	4
2016-09-28 00:00:00	100.489	100.661	100.41	100.564	119144	5
2016-09-28 04:00:00	100.564	100.789	100.524	100.749	106966	4
2016-09-28 08:00:00	100.75	100.818	100.584	100.585	103461	3
2016-09-28 12:00:00	100.585	100.737	100.447	100.573	130174	3
2016-09-28 16:00:00	100.574	100.808	100.538	100.653	88927	3
2016-09-28 20:00:00	100.653	101.016	100.646	100.941	64602	5
2016-09-29 00:00:00	100.942	101.413	100.908	101.361	115787	6
2016-09-29 04:00:00	101.361	101.748	101.335	101.523	131914	4
2016-09-29 08:00:00	101.523	101.544	101.352	101.47	111903	3
2016-09-29 12:00:00	101.47	101.84	101.42	101.479	165475	4
2016-09-29 16:00:00	101.479	101.514	100.837	101.048	150142	4
2016-09-29 20:00:00	101.049	101.247	101.005	101.197	42000	5
2016-09-30 00:00:00	101.197	101.78	100.917	101.383	152874	5
2016-09-30 04:00:00	101.384	101.473	100.746	100.898	147142	5
2016-09-30 08:00:00	100.898	101.311	100.852	101.296	134350	3
2016-09-30 12:00:00	101.288	101.41	101.119	101.222	179342	3
2016-09-30 16:00:00	101.222	101.452	101.199	101.404	102806	3
2016-09-30 20:00:00	101.404	101.426	101.274	101.322	9323	4
2016-10-02 20:00:00	101.21	101.588	101.184	101.534	24917	59
2016-10-03 00:00:00	101.539	101.657	101.21	101.426	108265	6
2016-10-03 04:00:00	101.426	101.507	101.244	101.39	92286	4
2016-10-03 08:00:00	101.39	101.453	101.301	101.379	74187	3
2016-10-03 12:00:00	101.379	101.654	101.305	101.546	136627	2
2016-10-03 16:00:00	101.547	101.607	101.515	101.59	73616	3
2016-10-03 20:00:00	101.59	101.855	101.568	101.835	44662	3
2016-10-04 00:00:00	101.835	102.392	101.822	102.114	136667	5
2016-10-04 04:00:00	102.114	102.493	102.035	102.396	129633	5
2016-10-04 08:00:00	102.396	102.548	102.283	102.538	126471	3
2016-10-04 12:00:00	102.538	102.875	102.438	102.651	208252	4
2016-10-04 16:00:00	102.651	102.966	102.651	102.852	136112	3
2016-10-04 20:00:00	102.852	102.932	102.793	102.871	44032	2
2016-10-05 00:00:00	102.869	102.923	102.67	102.793	106008	6
2016-10-05 04:00:00	102.793	103.009	102.73	102.788	125041	4
2016-10-05 08:00:00	102.788	103.166	102.784	103.06	143272	3
2016-10-05 12:00:00	103.06	103.598	102.854	103.526	169082	4
2016-10-05 16:00:00	103.526	103.667	103.457	103.577	91682	3
2016-10-05 20:00:00	103.577	103.586	103.378	103.449	32988	2
2016-10-06 00:00:00	103.449	103.619	103.348	103.457	92055	5
2016-10-06 04:00:00	103.457	103.739	103.368	103.69	119240	3
2016-10-06 08:00:00	103.69	103.766	103.46	103.653	133206	3
2016-10-06 12:00:00	103.653	104.161	103.639	104.022	148878	2
2016-10-06 16:00:00	104.022	104.159	103.863	104.061	76950	3
2016-10-06 20:00:00	104.062	104.082	103.749	103.754	50170	3
2016-10-07 00:00:00	103.756	103.882	103.536	103.804	116998	4
2016-10-07 04:00:00	103.804	103.987	103.749	103.836	107201	5
2016-10-07 08:00:00	103.836	103.895	103.602	103.62	102591	3
2016-10-07 12:00:00	103.62	103.916	102.858	103.428	191677	3
2016-10-07 16:00:00	103.428	103.448	102.94	102.96	103458	3
2016-10-07 20:00:00	102.96	102.981	102.862	102.862	13338	3
2016-10-09 20:00:00	103.247	103.298	102.948	103.036	32390	97
2016-10-10 00:00:00	103.036	103.112	102.808	102.859	79419	5
2016-10-10 04:00:00	102.859	103.255	102.849	103.179	92333	6
2016-10-10 08:00:00	103.179	103.43	103.099	103.394	97939	3
2016-10-10 12:00:00	103.394	103.757	103.306	103.667	99354	2
2016-10-10 16:00:00	103.667	103.787	103.633	103.652	51876	3
2016-10-10 20:00:00	103.65	103.722	103.573	103.704	29163	4
2016-10-11 00:00:00	103.704	103.993	103.699	103.847	113155	5
2016-10-11 04:00:00	103.854	104.071	103.673	103.923	123208	4
2016-10-11 08:00:00	103.924	103.985	103.721	103.786	109993	2
2016-10-11 12:00:00	103.786	103.862	103.306	103.368	132796	2
2016-10-11 16:00:00	103.368	103.49	103.174	103.463	92864	3
2016-10-11 20:00:00	103.463	103.592	103.278	103.358	43522	3
2016-10-12 00:00:00	103.358	103.655	103.296	103.434	102265	5
2016-10-12 04:00:00	103.434	103.678	103.433	103.529	94009	4
2016-10-12 08:00:00	103.529	103.777	103.408	103.756	73760	3
2016-10-12 12:00:00	103.755	104.482	103.729	104.478	123090	2
2016-10-12 16:00:00	104.478	104.481	104.094	104.253	103391	3
2016-10-12 20:00:00	104.255	104.359	104.151	104.303	30407	2
2016-10-13 00:00:00	104.303	104.635	103.553	103.829	128827	6
2016-10-13 04:00:00	103.829	103.986	103.656	103.869	90691	5
2016-10-13 08:00:00	103.869	104.096	103.65	103.795	76858	2
2016-10-13 12:00:00	103.796	103.885	103.333	103.622	144669	2
2016-10-13 16:00:00	103.622	103.677	103.443	103.611	84951	3
2016-10-13 20:00:00	103.61	103.755	103.586	103.726	27996	4
2016-10-14 00:00:00	103.732	104.007	103.633	103.984	111669	6
2016-10-14 04:00:00	103.985	104.27	103.942	104.2	102994	4
2016-10-14 08:00:00	104.2	104.412	104.125	104.265	120068	4
2016-10-14 12:00:00	104.264	104.475	104.051	104.117	166325	4
2016-10-14 16:00:00	104.116	104.26	103.794	104.232	99583	4
2016-10-14 20:00:00	104.234	104.236	104.082	104.082	6457	3
2016-10-16 20:00:00	104.348	104.371	104.041	104.043	21787	24
2016-10-17 00:00:00	104.042	104.371	103.93	104.209	102218	5
2016-10-17 04:00:00	104.209	104.294	103.982	104.151	99523	5
2016-10-17 08:00:00	104.151	104.308	104.047	104.108	116069	4
2016-10-17 12:00:00	104.108	104.129	103.903	103.957	111268	3
2016-10-17 16:00:00	103.957	104.009	103.788	103.872	74384	4
2016-10-17 20:00:00	103.875	103.921	103.762	103.858	31219	4
2016-10-18 00:00:00	103.858	103.887	103.681	103.816	80223	4
2016-10-18 04:00:00	103.817	104.128	103.795	103.988	84301	5
2016-10-18 08:00:00	103.988	104.064	103.814	104.012	107821	4
2016-10-18 12:00:00	104.012	104.199	103.742	103.809	130341	3
2016-10-18 16:00:00	103.809	103.897	103.762	103.849	62528	3
2016-10-18 20:00:00	103.848	103.91	103.802	103.863	30349	4
2016-10-19 00:00:00	103.863	103.948	103.652	103.769	72572	6
2016-10-19 04:00:00	103.769	103.85	103.412	103.531	82809	5
2016-10-19 08:00:00	103.531	103.567	103.248	103.445	93206	3
2016-10-19 12:00:00	103.443	103.485	103.167	103.296	117682	3
2016-10-19 16:00:00	103.296	103.502	103.247	103.422	61331	2
2016-10-19 20:00:00	103.421	103.45	103.343	103.395	28908	3
2016-10-20 00:00:00	103.394	103.665	103.393	103.611	87951	6
2016-10-20 04:00:00	103.612	103.804	103.585	103.732	86713	4
2016-10-20 08:00:00	103.732	103.776	103.584	103.627	82039	3
2016-10-20 12:00:00	103.627	104.104	103.55	103.932	142323	3
2016-10-20 16:00:00	103.932	104.022	103.89	103.945	66732	3
2016-10-20 20:00:00	103.945	104.169	103.911	104.112	29366	4
2016-10-21 00:00:00	104.112	104.202	104.002	104.092	73518	7
2016-10-21 04:00:00	104.097	104.132	103.752	103.843	97072	5
2016-10-21 08:00:00	103.843	103.876	103.67	103.728	103881	4
2016-10-21 12:00:00	103.728	103.959	103.523	103.957	107854	3
2016-10-21 16:00:00	103.957	104.006	103.798	103.826	54570	2
2016-10-21 20:00:00	103.826	103.85	103.784	103.803	4028	5
2016-10-23 20:00:00	103.825	103.994	103.814	103.917	21228	42
2016-10-24 00:00:00	103.918	103.979	103.828	103.903	73705	6
2016-10-24 04:00:00	103.902	103.961	103.72	103.927	90508	3
2016-10-24 08:00:00	103.926	104.036	103.854	104.006	38462	3
2016-10-24 12:00:00	104.007	104.321	103.901	104.21	31393	4
2016-10-24 16:00:00	104.206	104.294	104.198	104.23	12407	3
2016-10-24 20:00:00	104.231	104.376	104.131	104.325	10016	3
2016-10-25 00:00:00	104.324	104.49	104.263	104.464	24395	5
2016-10-25 04:00:00	104.462	104.48	104.357	104.458	23883	3
2016-10-25 08:00:00	104.459	104.598	104.412	104.552	22168	3
2016-10-25 12:00:00	104.553	104.874	104.231	104.254	40398	3
2016-10-25 16:00:00	104.254	104.312	104.115	104.206	22467	3
2016-10-25 20:00:00	104.206	104.257	104.059	104.167	9136	3
2016-10-26 00:00:00	104.165	104.385	104.022	104.36	19987	4
2016-10-26 04:00:00	104.36	104.366	104.073	104.176	21408	3
2016-10-26 08:00:00	104.179	104.32	104.025	104.254	30810	3
2016-10-26 12:00:00	104.254	104.481	104.06	104.429	39224	4
2016-10-26 16:00:00	104.43	104.617	104.407	104.489	21656	2
2016-10-26 20:00:00	104.489	104.671	104.455	104.562	7697	4
2016-10-27 00:00:00	104.563	104.696	104.296	104.443	23618	6
2016-10-27 04:00:00	104.442	104.679	104.429	104.615	24260	4
2016-10-27 08:00:00	104.615	104.753	104.602	104.729	27471	3
2016-10-27 12:00:00	104.727	105.168	104.637	105.146	36545	3
2016-10-27 16:00:00	105.145	105.349	105.111	105.253	23001	2
2016-10-27 20:00:00	105.253	105.319	105.175	105.221	9435	3
2016-10-28 00:00:00	105.223	105.27	105.062	105.166	20068	5
2016-10-28 04:00:00	105.166	105.421	105.09	105.267	26989	3
2016-10-28 08:00:00	105.266	105.388	105.16	105.358	24869	3
2016-10-28 12:00:00	105.36	105.531	105.05	105.404	41030	3
2016-10-28 16:00:00	105.403	105.403	104.469	104.716	43104	3
2016-10-28 20:00:00	104.716	104.805	104.684	104.73	3125	7
2016-10-30 20:00:00	104.386	104.682	104.386	104.57	8673	101
2016-10-31 00:00:00	104.569	104.939	104.525	104.771	24966	5
2016-10-31 04:00:00	104.771	104.97	104.702	104.919	17997	4
2016-10-31 08:00:00	104.917	105.081	104.901	105.04	22789	4
2016-10-31 12:00:00	105.04	105.231	104.923	105.071	32020	2
2016-10-31 16:00:00	105.069	105.159	104.806	104.873	24204	2
2016-10-31 20:00:00	104.874	104.906	104.732	104.824	12356	3
2016-11-01 00:00:00	104.823	104.969	104.668	104.869	26217	6
2016-11-01 04:00:00	104.869	104.953	104.746	104.934	23535	4
2016-11-01 08:00:00	104.933	105.116	104.807	104.832	32692	4
2016-11-01 12:00:00	104.831	104.96	104.455	104.581	42763	3
2016-11-01 16:00:00	104.585	104.616	103.799	104.058	45478	3
2016-11-01 20:00:00	104.056	104.162	103.963	104.082	16317	5
2016-11-02 00:00:00	104.086	104.165	103.666	103.783	33145	5
2016-11-02 04:00:00	103.782	103.934	103.627	103.657	25244	4
2016-11-02 08:00:00	103.657	103.716	103.229	103.257	39069	3
2016-11-02 12:00:00	103.257	103.387	103.092	103.229	52324	3
2016-11-02 16:00:00	103.226	103.487	103.019	103.394	47927	3
2016-11-02 20:00:00	103.392	103.455	103.287	103.384	14883	4
2016-11-03 00:00:00	103.386	103.444	102.548	102.607	31361	6
2016-11-03 04:00:00	102.607	102.848	102.559	102.649	30686	5
2016-11-03 08:00:00	102.649	103.276	102.596	103.18	45471	3
2016-11-03 12:00:00	103.178	103.317	103.012	103.153	53872	4
2016-11-03 16:00:00	103.152	103.193	102.88	102.916	32104	3
2016-11-03 20:00:00	102.914	103.069	102.88	103.065	9321	4
2016-11-04 00:00:00	103.062	103.201	102.831	103.056	30453	3
2016-11-04 04:00:00	103.057	103.353	103.025	103.247	25084	2
2016-11-04 08:00:00	103.246	103.247	102.866	102.954	34141	3
2016-11-04 12:00:00	102.952	103.288	102.855	103.019	58527	3
